,s1_dates,s1_system_ids,s2_dates,s2_system_ids,s2_granule_ids
0,2022-01-27 21:46:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220127T214646_20220127T214711_041652_04F484_8E4D,2022-01-28 02:45:00,COPERNICUS/S2_SR_HARMONIZED/20220128T023949_20220128T023943_T51TWL,L2A_T51TWL_A025569_20220128T023943
1,2022-01-27 21:46:46,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220127T214646_20220127T214711_041652_04F484_8E4D,2022-01-28 02:44:56,COPERNICUS/S2_SR_HARMONIZED/20220128T023949_20220128T023943_T51TXL,L2A_T51TXL_A025569_20220128T023943
2,2022-05-15 21:46:53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220515T214653_20220515T214718_043227_0529A8_BF60,2022-05-16 02:55:07,COPERNICUS/S2_SR_HARMONIZED/20220516T024551_20220516T025329_T51TWL,L2A_T51TWL_A036022_20220516T025329
3,2022-05-15 21:46:53,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220515T214653_20220515T214718_043227_0529A8_BF60,2022-05-16 02:55:01,COPERNICUS/S2_SR_HARMONIZED/20220516T024551_20220516T025329_T51TXL,L2A_T51TXL_A036022_20220516T025329
4,2022-05-27 21:46:54,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220527T214654_20220527T214719_043402_052ED7_4ECD,2022-05-28 02:45:06,COPERNICUS/S2_SR_HARMONIZED/20220528T023549_20220528T024315_T51TWL,L2A_T51TWL_A027285_20220528T024315
5,2022-05-27 21:46:54,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220527T214654_20220527T214719_043402_052ED7_4ECD,2022-05-28 02:45:03,COPERNICUS/S2_SR_HARMONIZED/20220528T023549_20220528T024315_T51TXL,L2A_T51TXL_A027285_20220528T024315
6,2022-07-26 21:46:58,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220726T214658_20220726T214723_044277_0548E3_503B,2022-07-27 02:45:07,COPERNICUS/S2_SR_HARMONIZED/20220727T023529_20220727T024259_T51TXL,L2A_T51TXL_A028143_20220727T024259
7,2022-09-12 21:47:00,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220912T214700_20220912T214725_044977_055F92_3EE0,2022-09-13 02:55:12,COPERNICUS/S2_SR_HARMONIZED/20220913T024541_20220913T025314_T51TWL,L2A_T51TWL_A037738_20220913T025314
8,2022-09-12 21:47:00,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220912T214700_20220912T214725_044977_055F92_3EE0,2022-09-13 02:55:06,COPERNICUS/S2_SR_HARMONIZED/20220913T024541_20220913T025314_T51TXL,L2A_T51TXL_A037738_20220913T025314
9,2022-09-24 21:47:00,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220924T214700_20220924T214725_045152_05657B_10BE,2022-09-25 02:45:07,COPERNICUS/S2_SR_HARMONIZED/20220925T023529_20220925T024255_T51TWL,L2A_T51TWL_A029001_20220925T024255
